1627143120000,33835.54000000,33848.97000000,33826.22000000,33840.13000000,16.66243600,1627143179999,563836.88299884,523,6.39170600,216289.38395080,0
1627143180000,33840.13000000,33889.03000000,33840.13000000,33889.03000000,26.25423500,1627143239999,889111.85954177,620,14.07639200,476591.11469331,0
1627143240000,33889.03000000,33893.61000000,33878.00000000,33886.35000000,30.63111700,1627143299999,1038003.95396311,762,7.32527500,248220.43185228,0
1627143300000,33886.35000000,33959.13000000,33883.01000000,33933.83000000,62.04378500,1627143359999,2104824.57895556,1387,26.15329500,887233.96395715,0
1627143360000,33933.83000000,33974.20000000,33929.58000000,33965.00000000,39.90865300,1627143419999,1354824.24619891,843,30.12142000,1022553.51009595,0
1627143420000,33965.00000000,33988.43000000,33952.33000000,33988.42000000,55.80327400,1627143479999,1895513.29508691,1065,30.35021700,1030907.68665491,0
1627143480000,33988.42000000,34065.71000000,33984.00000000,34009.58000000,177.87643600,1627143539999,6051502.81663206,2752,118.36924200,4027331.66191754,0
1627143540000,34009.58000000,34018.98000000,33967.66000000,33992.56000000,61.47426500,1627143599999,2089626.85499858,1056,29.99248700,1019595.88235590,0
1627143600000,33992.56000000,34040.11000000,33990.85000000,34015.79000000,59.81469500,1627143659999,2034576.56923241,1066,30.94687400,1052504.53791644,0
1627143660000,34015.79000000,34043.99000000,34015.00000000,34032.05000000,29.49318800,1627143719999,1003528.01708136,804,15.43514300,525163.08371571,0
1627143720000,34032.05000000,34052.82000000,34030.14000000,34038.30000000,33.24809100,1627143779999,1131797.93700933,882,18.37841000,625645.35235279,0
1627143780000,34038.29000000,34117.58000000,34035.00000000,34080.45000000,220.24642700,1627143839999,7506380.97142462,4042,140.31436500,4782017.84178224,0
1627143840000,34080.01000000,34200.00000000,34080.01000000,34115.75000000,388.96092400,1627143899999,13280946.62790868,6564,197.98644400,6761738.72466536,0
1627143900000,34115.75000000,34118.01000000,34051.50000000,34089.01000000,92.31013500,1627143959999,3146914.64469116,5124,34.75621200,1184880.08693028,0
1627143960000,34089.01000000,34126.79000000,34080.00000000,34118.81000000,41.02251100,1627144019999,1398662.72011447,894,24.88680200,848497.17187878,0
1627144020000,34120.68000000,34197.80000000,34101.10000000,34168.88000000,86.64186700,1627144079999,2959535.07542737,1526,52.84056000,1804898.55401287,0
1627144080000,34168.93000000,34280.73000000,34168.92000000,34183.67000000,408.87612800,1627144139999,13994770.36113691,5351,287.44595900,9837960.40989164,0
1627144140000,34183.67000000,34213.85000000,34180.68000000,34207.20000000,47.36495100,1627144199999,1619832.56558673,1044,28.81309000,985362.00802747,0
1627144200000,34207.20000000,34245.78000000,34130.00000000,34136.76000000,124.10197000,1627144259999,4241626.88917429,3155,35.84012500,1224776.78907663,0
1627144260000,34136.77000000,34197.78000000,34116.10000000,34184.51000000,40.19569400,1627144319999,1372822.80269377,1005,21.23702700,725318.80819240,0
1627144320000,34184.52000000,34205.05000000,34158.81000000,34163.42000000,42.89732800,1627144379999,1466645.78545797,792,30.26243600,1034700.99239939,0
1627144380000,34163.43000000,34190.49000000,34163.43000000,34188.56000000,22.52908400,1627144439999,770056.03418257,794,9.46932900,323658.50666421,0
1627144440000,34188.56000000,34210.59000000,34182.00000000,34189.40000000,33.80848000,1627144499999,1156037.28423803,842,19.83435100,678221.63537808,0
